name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Fear of Immobility,{4}{W},5.0,Enchantment Creature — Nightmare,"When this creature enters, tap up to one target creature. If an opponent controls that creature, put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",W,W,common,DSK,Duskmourn: House of Horror,10,4,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fear of Impostors,{1}{U}{U},3.0,Enchantment Creature — Nightmare,"Flash
When this creature enters, counter target spell. Its controller manifests dread. (That player looks at the top two cards of their library, then puts one onto the battlefield face down as a 2/2 creature and the other into their graveyard. If it's a creature card, it can be turned face up any time for its mana cost.)",U,U,uncommon,DSK,Duskmourn: House of Horror,57,3,2,,,Flash,counter;flash;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fear of Infinity,{1}{U}{B},3.0,Enchantment Creature — Nightmare,"Flying, lifelink
This creature can't block.
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, you may return this card from your graveyard to your hand.","B,U","B,U",uncommon,DSK,Duskmourn: House of Horror,214,2,2,,,Flying;Lifelink;Eerie,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fear of Isolation,{1}{U},2.0,Enchantment Creature — Nightmare,"As an additional cost to cast this spell, return a permanent you control to its owner's hand.
Flying",U,U,uncommon,DSK,Duskmourn: House of Horror,58,2,3,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fear of Lost Teeth,{B},1.0,Enchantment Creature — Nightmare,"When this creature dies, it deals 1 damage to any target and you gain 1 life.",B,B,common,DSK,Duskmourn: House of Horror,97,1,1,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fear of Missing Out,{1}{R},2.0,Enchantment Creature — Nightmare,"When this creature enters, discard a card, then draw a card.
Delirium — Whenever this creature attacks for the first time each turn, if there are four or more card types among cards in your graveyard, untap target creature. After this phase, there is an additional combat phase.",R,R,rare,DSK,Duskmourn: House of Horror,316,2,3,,,Delirium,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fear of Surveillance,{1}{W},2.0,Enchantment Creature — Nightmare,"Vigilance
Whenever this creature attacks, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",W,W,common,DSK,Duskmourn: House of Horror,11,2,2,,,Surveil;Vigilance,surveil;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fear of the Dark,{4}{B},5.0,Enchantment Creature — Nightmare,"Whenever this creature attacks, if defending player controls no Glimmer creatures, it gains menace and deathtouch until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",B,B,common,DSK,Duskmourn: House of Horror,98,5,5,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fearless Swashbuckler,{1}{U}{R},3.0,Creature — Fish Pirate,"Haste
Vehicles you control have haste.
Whenever you attack, if a Pirate and a Vehicle attacked this combat, draw three cards, then discard two cards.","R,U","R,U",rare,DFT,Aetherdrift,204,3,3,,,Haste,draw;haste;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Featherbrained Filcher,{W},1.0,Creature — Bird Mutant,"Flying
When this creature leaves the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",W,W,uncommon,TMT,Teenage Mutant Ninja Turtles,6,0,2,,,Flying;Food,flying;lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fecund Greenshell,{3}{G}{G},5.0,Creature — Elemental Turtle,"Reach
As long as you control ten or more lands, creatures you control get +2/+2.
Whenever this creature or another creature you control with toughness greater than its power enters, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped. Otherwise, put it into your hand.",G,G,rare,BLB,Bloomburrow,362,4,6,,,Reach,reach;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Feisty Spikeling,{1}{R/W},2.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
During your turn, this creature has first strike.","R,W","R,W",common,ECL,Lorwyn Eclipsed,223,2,1,,,Changeling,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Felidar Cub,{1}{W},2.0,Creature — Cat Beast,Sacrifice this creature: Destroy target enchantment.,W,W,common,FDN,Foundations,573,2,2,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Felidar Savior,{3}{W},4.0,Creature — Cat Beast,"Lifelink (Damage dealt by this creature also causes you to gain that much life.)
When this creature enters, put a +1/+1 counter on each of up to two other target creatures you control.",W,W,common,FDN,Foundations,12,2,3,,,Lifelink,lifegain;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fell Horseman // Deathly Ride,{3}{B} // {1}{B},4.0,Creature — Zombie Knight // Sorcery — Adventure,,B,B,common,WOE,Wilds of Eldraine,92,3,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Felothar, Dawn of the Abzan",{W}{B}{G},3.0,Legendary Creature — Human Warrior,"Trample
Whenever Felothar enters or attacks, you may sacrifice a nonland permanent. When you do, put a +1/+1 counter on each creature you control.","B,G,W","B,G,W",rare,PTDM,Tarkir: Dragonstorm Promos,184s,3,3,,,Trample,pump;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Feral Deathgorger // Dusk Sight,{5}{B} // {1}{B},6.0,Creature — Dragon // Sorcery — Omen,,B,B,common,TDM,Tarkir: Dragonstorm,298,3,5,,,Deathtouch;Flying,deathtouch;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Ferocious Werefox // Guard Change,{3}{G} // {1}{G},4.0,Creature — Elf Fox Warrior // Instant — Adventure,,G,G,common,WOE,Wilds of Eldraine,170,4,3,,,Role token;Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Festerleech,{B},1.0,Creature — Zombie Leech,"Whenever this creature deals combat damage to a player, you mill two cards.
{1}{B}: This creature gets +2/+2 until end of turn. Activate only once each turn.",B,B,uncommon,MKM,Murders at Karlov Manor,85,1,1,,,Mill,mill;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Fiendish Panda,{2}{W}{B},4.0,Creature — Bear Demon,"Whenever you gain life, put a +1/+1 counter on this creature.
When this creature dies, return another target non-Bear creature card with mana value less than or equal to this creature's power from your graveyard to the battlefield.","B,W","B,W",uncommon,FDN,Foundations,120,3,2,,,,lifegain;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fierce Empath,{2}{G},3.0,Creature — Elf,"When this creature enters, you may search your library for a creature card with mana value 6 or greater, reveal it, put it into your hand, then shuffle.",G,G,common,CMD,Commander 2011,155,1,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,premodern,predh"
Figure of Fable,{G/W},1.0,Creature — Kithkin,"{G/W}: This creature becomes a Kithkin Scout with base power and toughness 2/3.
{1}{G/W}{G/W}: If this creature is a Scout, it becomes a Kithkin Soldier with base power and toughness 4/5.
{3}{G/W}{G/W}{G/W}: If this creature is a Soldier, it becomes a Kithkin Avatar with base power and toughness 7/8 and protection from each of your opponents.","G,W","G,W",rare,PECL,Lorwyn Eclipsed Promos,224p,1,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Finch Formation,{2}{U},3.0,Creature — Bird Scout,"Offspring {3} (You may pay an additional {3} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Flying
When this creature enters, target creature you control gains flying until end of turn.",U,U,common,BLB,Bloomburrow,50,2,2,,,Flying;Offspring,flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Finneas, Ace Archer",{G}{W},2.0,Legendary Creature — Rabbit Archer,"Vigilance, reach
Whenever Finneas attacks, put a +1/+1 counter on each other creature you control that's a token or a Rabbit. Then if creatures you control have total power 10 or greater, draw a card.","G,W","G,W",rare,BLB,Bloomburrow,212,2,2,,,Reach;Vigilance,draw;pump;reach;token;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fire Elemental,{3}{R}{R},5.0,Creature — Elemental,,R,R,uncommon,4BB,Fourth Edition Foreign Black Border,191,5,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,premodern,predh"
Fire Lord Azula,{1}{U}{B}{R},4.0,Legendary Creature — Human Noble,"Firebending 2 (Whenever this creature attacks, add {R}{R}. This mana lasts until end of combat.)
Whenever you cast a spell while Fire Lord Azula is attacking, copy that spell. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)","B,R,U","B,R,U",rare,PTLA,Avatar: The Last Airbender Promos,220s,4,4,,R,Firebending,ramp;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fire Lord Zuko,{R}{W}{B},3.0,Legendary Creature — Human Noble Ally,"Firebending X, where X is Fire Lord Zuko's power. (Whenever this creature attacks, add X {R}. This mana lasts until end of combat.)
Whenever you cast a spell from exile and whenever a permanent you control enters from exile, put a +1/+1 counter on each creature you control.","B,R,W","B,R,W",rare,TLA,Avatar: The Last Airbender,360,2,4,,R,Firebending,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fire Nation Cadets,{R},1.0,Creature — Human Soldier,"This creature has firebending 2 as long as there's a Lesson card in your graveyard. (Whenever this creature attacks, add {R}{R}. This mana lasts until end of combat.)
{2}: This creature gets +1/+0 until end of turn.",R,R,common,TLA,Avatar: The Last Airbender,134,1,2,,R,,pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fire Nation Engineer,{2}{B},3.0,Creature — Human Artificer,"Raid — At the beginning of your end step, if you attacked this turn, put a +1/+1 counter on another target creature or Vehicle you control.",B,B,uncommon,TLA,Avatar: The Last Airbender,99,2,3,,,Raid,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fire Nation Raider,{3}{R},4.0,Creature — Human Soldier,"Raid — When this creature enters, if you attacked this turn, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",R,R,common,TLA,Avatar: The Last Airbender,135,4,2,,,Raid,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fire Navy Trebuchet,{2}{B},3.0,Artifact Creature — Wall,"Defender, reach
Whenever you attack, create a 2/1 colorless Construct artifact creature token with flying named Ballistic Boulder that's tapped and attacking. Sacrifice that token at the beginning of the next end step.",B,B,uncommon,TLA,Avatar: The Last Airbender,100,0,4,,,Reach;Defender,reach;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fire Sages,{1}{R},2.0,Creature — Human Cleric,"Firebending 1 (Whenever this creature attacks, add {R}. This mana lasts until end of combat.)
{1}{R}{R}: Put a +1/+1 counter on this creature.",R,R,uncommon,TLA,Avatar: The Last Airbender,136,2,2,,R,Firebending,pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Firebending Student,{1}{R},2.0,Creature — Human Monk,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Firebending X, where X is this creature's power. (Whenever this creature attacks, add X {R}. This mana lasts until end of combat.)",R,R,rare,TLA,Avatar: The Last Airbender,139,1,2,,R,Prowess;Firebending,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Firebrand Archer,{1}{R},2.0,Creature — Human Archer,"Whenever you cast a noncreature spell, this creature deals 1 damage to each opponent.",R,R,common,J25,Foundations Jumpstart,548,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fireglass Mentor,{B}{R},2.0,Creature — Lizard Warlock,"At the beginning of your second main phase, if an opponent lost life this turn, exile the top two cards of your library. Choose one of them. Until end of turn, you may play that card.","B,R","B,R",uncommon,BLB,Bloomburrow,213,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Firespitter Whelp,{2}{R},3.0,Creature — Dragon,"Flying
Whenever you cast a noncreature or Dragon spell, this creature deals 1 damage to each opponent.",R,R,uncommon,J25,Foundations Jumpstart,14,2,2,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Firion, Wild Rose Warrior",{2}{R},3.0,Legendary Creature — Human Rebel Warrior,"Equipped creatures you control have haste.
Whenever a nontoken Equipment you control enters, create a token that's a copy of it, except it has ""This Equipment's equip abilities cost {2} less to activate."" Sacrifice that token at the beginning of the next upkeep.",R,R,rare,PFIN,Final Fantasy Promos,137s,3,3,,,,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
First-Time Flyer,{1}{U},2.0,Creature — Human Pilot Ally,"Flying
This creature gets +1/+1 as long as there's a Lesson card in your graveyard.",U,U,common,TLA,Avatar: The Last Airbender,49,1,2,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flame-Chain Mauler,{1}{R},2.0,Creature — Elemental Warrior,{1}{R}: This creature gets +1/+0 and gains menace until end of turn. (It can't be blocked except by two or more creatures.),R,R,common,ECL,Lorwyn Eclipsed,138,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flamebraider,{1}{R},2.0,Creature — Elemental Bard,{T}: Add two mana in any combination of colors. Spend this mana only to cast Elemental spells or activate abilities of Elemental sources.,R,R,uncommon,ECL,Lorwyn Eclipsed,139,2,2,,"B,G,R,U,W",,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flamecache Gecko,{1}{R},2.0,Creature — Lizard Warlock,"When this creature enters, if an opponent lost life this turn, add {B}{R}.
{1}{R}, Discard a card: Draw a card.",R,"B,R",uncommon,BLB,Bloomburrow,135,2,2,,"B,R",,draw;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flamehold Grappler,{U}{R}{W},3.0,Creature — Human Monk,"First strike
When this creature enters, copy the next spell you cast this turn when you cast it. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)","R,U,W","R,U,W",rare,TDM,Tarkir: Dragonstorm,359,3,3,,,First strike,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flamekin Gildweaver,{3}{R},4.0,Creature — Elemental Sorcerer,"Trample
When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",R,R,common,ECL,Lorwyn Eclipsed,140,4,3,,"B,G,R,U,W",Treasure;Trample,token;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flamewake Phoenix,{1}{R}{R},3.0,Creature — Phoenix,"Flying, haste
This creature attacks each combat if able.
Ferocious — At the beginning of combat on your turn, if you control a creature with power 4 or greater, you may pay {R}. If you do, return this card from your graveyard to the battlefield.",R,R,rare,PFDN,Foundations Promos,198s,2,2,,,Flying;Ferocious;Haste,flying;haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flaring Cinder,{1}{U/R}{U/R},3.0,Creature — Elemental Sorcerer,"When this creature enters and whenever you cast a spell with mana value 4 or greater, you may discard a card. If you do, draw a card.","R,U","R,U",common,ECL,Lorwyn Eclipsed,225,3,2,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Flash Thompson, Spider-Fan",{1}{W},2.0,Legendary Creature — Human Citizen,"Flash
When Flash Thompson enters, choose one or both —
• Heckle — Tap target creature.
• Hero Worship — Untap target creature.",W,W,uncommon,OM1,Through the Omenpaths,3,2,2,,,Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fleeting Effigy,{R},1.0,Creature — Elemental,"Haste
At the beginning of your end step, return this creature to its owner's hand. (Return it only if it's on the battlefield.)
{2}{R}: This creature gets +2/+0 until end of turn.",R,R,uncommon,TDM,Tarkir: Dragonstorm,108,2,2,,,Haste,haste;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
