name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Hardened Academic,{R}{W},2.0,Creature — Bird Cleric,"Flying, haste
Discard a card: This creature gains lifelink until end of turn.
Whenever one or more cards leave your graveyard, put a +1/+1 counter on target creature you control.","R,W","R,W",rare,SOS,Secrets of Strixhaven,194,2,1,,,Flying;Haste,flying;haste;lifegain;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hardened Escort,{2}{W},3.0,Creature — Human Soldier,"Whenever this creature attacks, another target creature you control gets +1/+0 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",W,W,common,DSK,Duskmourn: House of Horror,16,2,4,,,,protection;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hardened Tactician,{1}{W}{B},3.0,Creature — Human Warrior,"{1}, Sacrifice a token: Draw a card.","B,W","B,W",uncommon,TDM,Tarkir: Dragonstorm,191,2,4,,,,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hare Apparent,{1}{W},2.0,Creature — Rabbit Noble,"When this creature enters, create a number of 1/1 white Rabbit creature tokens equal to the number of other creatures you control named Hare Apparent.
A deck can have any number of cards named Hare Apparent.",W,W,common,FDN,Foundations,15,2,2,,,,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Harmonious Grovestrider,{3}{G}{G},5.0,Creature — Beast,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
Harmonious Grovestrider's power and toughness are each equal to the number of lands you control.",G,G,uncommon,EOE,Edge of Eternities,189,*,*,,,Ward,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Harmonized Trio // Brainstorm,{U} // {U},1.0,Creature — Merfolk Bard Wizard // Instant,,U,U,rare,SOS,Secrets of Strixhaven,52,1,1,,,Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Harnesser of Storms,{2}{R},3.0,Creature — Otter Wizard,"Whenever you cast a noncreature or Otter spell, you may exile the top card of your library. Until end of turn, you may play that card. This ability triggers only once each turn.",R,R,uncommon,BLB,Bloomburrow,137,1,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Harried Dronesmith,{3}{R},4.0,Creature — Human Artificer,"At the beginning of combat on your turn, create a 1/1 colorless Thopter artifact creature token with flying. It gains haste until end of turn. Sacrifice it at the beginning of your next end step.",R,R,uncommon,MKM,Murders at Karlov Manor,131,2,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Harried Spearguard,{R},1.0,Creature — Human Soldier,"Haste
When this creature dies, create a 1/1 black Rat creature token with ""This token can't block.""",R,R,common,WOE,Wilds of Eldraine,135,1,1,,,Haste,haste;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Harrier Strix,{U},1.0,Creature — Bird,"Flying
When this creature enters, tap target permanent.
{2}{U}: Draw a card, then discard a card.",U,U,common,OTJ,Outlaws of Thunder Junction,52,1,1,,,Flying,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Haru, Hidden Talent",{1}{G},2.0,Legendary Creature — Human Peasant Ally,"Whenever another Ally you control enters, earthbend 1. (Target land you control becomes a 0/0 creature with haste that's still a land. Put a +1/+1 counter on it. When it dies or is exiled, return it to the battlefield tapped.)",G,G,uncommon,TLA,Avatar: The Last Airbender,182,1,1,,,Earthbend,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Harvester of Misery,{3}{B}{B},5.0,Creature — Spirit,"Menace
When this creature enters, other creatures get -2/-2 until end of turn.
{1}{B}, Discard this card: Target creature gets -2/-2 until end of turn.",B,B,mythic,BIG,The Big Score,9,5,4,,,Menace,menace;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Harvestrite Host,{2}{W},3.0,Creature — Rabbit Citizen,"Whenever this creature or another Rabbit you control enters, target creature you control gets +1/+0 until end of turn. Then draw a card if this is the second time this ability has resolved this turn.",W,W,uncommon,BLB,Bloomburrow,15,3,3,,,,draw;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hauntwoods Shrieker,{1}{G}{G},3.0,Creature — Beast Mutant,"Whenever this creature attacks, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
{1}{G}: Reveal target face-down permanent. If it's a creature card, you may turn it face up.",G,G,mythic,DSK,Duskmourn: House of Horror,349,3,3,,,Manifest;Manifest dread,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hazard of the Dunes,{3}{G},4.0,Creature — Wurm,"Trample, reach
Exhaust — {6}{G}: Put three +1/+1 counters on this creature. (Activate each exhaust ability only once.)",G,G,common,DFT,Aetherdrift,165,4,4,,,Reach;Trample;Exhaust,pump;reach;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hazardroot Herbalist,{2}{G},3.0,Creature — Rabbit Druid,"Whenever you attack, target creature you control gets +1/+0 until end of turn. If that creature is a token, it also gains deathtouch until end of turn.",G,G,uncommon,BLB,Bloomburrow,174,1,4,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Hazoret, Godseeker",{1}{R},2.0,Legendary Creature — God,"Indestructible, haste
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{1}, {T}: Target creature with power 2 or less can't be blocked this turn.
Hazoret can't attack or block unless you have max speed.",R,R,mythic,DFT,Aetherdrift,462,5,3,,,Indestructible;Haste;Start your engines!,haste;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Head of the Homestead,{3}{G/W}{G/W},5.0,Creature — Rabbit Citizen,"When this creature enters, create two 1/1 white Rabbit creature tokens.","G,W","G,W",common,BLB,Bloomburrow,216,3,2,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Healer's Hawk,{W},1.0,Creature — Bird,"Flying
Lifelink (Damage dealt by this creature also causes you to gain that much life.)",W,W,common,FDN,Foundations,734,1,1,,,Flying;Lifelink,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Heartfire Immolator,{1}{R},2.0,Creature — Human Wizard,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
{R}, Sacrifice this creature: It deals damage equal to its power to target creature or planeswalker.",R,R,uncommon,M21,Core Set 2021,396,2,2,,,Prowess,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Heartflame Duelist // Heartflame Slash,{1}{W} // {2}{R},2.0,Creature — Human Knight // Instant — Adventure,,W,"R,W",rare,PWOE,Wilds of Eldraine Promos,228s,3,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Hearth Elemental // Stoke Genius,{5}{R} // {1}{R},6.0,Creature — Elemental // Sorcery — Adventure,,R,R,uncommon,WOE,Wilds of Eldraine,136,4,5,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Hearthborn Battler,{2}{R},3.0,Creature — Lizard Warlock,"Haste
Whenever a player casts their second spell each turn, this creature deals 2 damage to target opponent.",R,R,rare,BLB,Bloomburrow,361,2,3,,,Haste,haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hecteyes,{1}{B},2.0,Creature — Ooze Horror,"When this creature enters, each opponent discards a card.",B,B,common,FIN,Final Fantasy,103,1,1,,,,discard,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hedge Whisperer,{G},1.0,Creature — Elf Druid Detective,"You may choose not to untap this creature during your untap step.
{3}{G}, {T}, Collect evidence 4: Target land you control becomes a 5/5 green Plant Boar creature with haste for as long as this creature remains tapped. It's still a land. Activate only as a sorcery. (To collect evidence 4, exile cards with total mana value 4 or greater from your graveyard.)",G,G,uncommon,MKM,Murders at Karlov Manor,165,0,3,,,Collect evidence,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Hei Bai, Spirit of Balance",{2}{W/B}{W/B},4.0,Legendary Creature — Bear Spirit,"Whenever Hei Bai enters or attacks, you may sacrifice another creature or artifact. If you do, put two +1/+1 counters on Hei Bai.
When Hei Bai leaves the battlefield, put its counters on target creature you control.","B,W","B,W",uncommon,TLA,Avatar: The Last Airbender,225,3,3,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Heirloom Auntie,{2}{B},3.0,Creature — Goblin Warlock,"This creature enters with two -1/-1 counters on it.
Whenever another creature you control dies, surveil 1, then remove a -1/-1 counter from this creature. (To surveil 1, look at the top card of your library. You may put it into your graveyard.)",B,B,common,ECL,Lorwyn Eclipsed,107,4,4,,,Surveil,surveil;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Helga, Skittish Seer",{G}{W}{U},3.0,Legendary Creature — Frog Druid,"Whenever you cast a creature spell with mana value 4 or greater, you draw a card, gain 1 life, and put a +1/+1 counter on Helga.
{T}: Add X mana of any one color, where X is Helga's power. Spend this mana only to cast creature spells with mana value 4 or greater or creature spells with {X} in their mana costs.","G,U,W","G,U,W",mythic,PBLB,Bloomburrow Promos,217p,1,3,,"B,G,R,U,W",,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hellspur Brute,{4}{R},5.0,Creature — Minotaur Mercenary,"Affinity for outlaws (This spell costs {1} less to cast for each Assassin, Mercenary, Pirate, Rogue, and/or Warlock you control.)
Trample",R,R,uncommon,OTJ,Outlaws of Thunder Junction,127,5,4,,,Affinity;Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Hellspur Posse Boss,{2}{R}{R},4.0,Creature — Lizard Rogue,"Other outlaws you control have haste. (Assassins, Mercenaries, Pirates, Rogues, and Warlocks are outlaws.)
When this creature enters, create two 1/1 red Mercenary creature tokens with ""{T}: Target creature you control gets +1/+0 until end of turn. Activate only as a sorcery.""",R,R,rare,OTJ,Outlaws of Thunder Junction,333,2,4,,,,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Helpful Hunter,{1}{W},2.0,Creature — Cat,"When this creature enters, draw a card.",W,W,rare,SLD,Secret Lair Drop,895,1,1,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hemosymbic Mite,{G},1.0,Creature — Mite,"Whenever this creature becomes tapped, another target creature you control gets +X/+X until end of turn, where X is this creature's power.",G,G,uncommon,EOE,Edge of Eternities,190,1,1,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Henchbots,{4},4.0,Artifact Creature — Robot,"When this creature enters, exile target tapped creature an opponent controls until this creature leaves the battlefield.",,,uncommon,TMT,Teenage Mutant Ninja Turtles,174,2,3,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Herald of Eternal Dawn,{4}{W}{W}{W},7.0,Creature — Angel,"Flash (You may cast this spell any time you could cast an instant.)
Flying
You can't lose the game and your opponents can't win the game.",W,W,mythic,FDN,Foundations,368,6,6,,,Flying;Flash,flash;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Herald of Faith,{3}{W}{W},5.0,Creature — Angel,"Flying
Whenever this creature attacks, you gain 2 life.",W,W,uncommon,FDN,Foundations,735,4,3,,,Flying,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hermitic Herbalist,{G}{U},2.0,Creature — Human Druid Ally,"{T}: Add one mana of any color.
{T}: Add two mana in any combination of colors. Spend this mana only to cast Lesson spells.","G,U","G,U",uncommon,TLA,Avatar: The Last Airbender,226,2,3,,"B,G,R,U,W",,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hermitic Nautilus,{1}{U},2.0,Artifact Creature — Nautilus,"Vigilance
{1}{U}: This creature gets +3/-3 until end of turn.",U,U,uncommon,LCI,The Lost Caverns of Ixalan,58,1,4,,,Vigilance,pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Heroes' Bane,{3}{G}{G},5.0,Creature — Hydra,"This creature enters with four +1/+1 counters on it.
{2}{G}{G}: Put X +1/+1 counters on this creature, where X is its power.",G,G,uncommon,C20,Commander 2020,175,0,0,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hexing Squelcher,{1}{R},2.0,Creature — Goblin Sorcerer,"This spell can't be countered.
Ward—Pay 2 life.
Spells you control can't be countered.
Other creatures you control have ""Ward—Pay 2 life.""",R,R,rare,PECL,Lorwyn Eclipsed Promos,145p,2,2,,,Ward,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
High Fae Negotiator,{3}{B}{B},5.0,Creature — Faerie Warlock,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)
Flying
When this creature enters, if it was bargained, each opponent loses 3 life and you gain 3 life.",B,B,uncommon,WOE,Wilds of Eldraine,94,3,5,,,Flying;Bargain,flying;lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
High Fae Trickster,{3}{U},4.0,Creature — Faerie Wizard,"Flash (You may cast this spell any time you could cast an instant.)
Flying
You may cast spells as though they had flash.",U,U,rare,FDN,Foundations,375,4,2,,,Flying;Flash,flash;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
High Perfect Morcant,{2}{B}{G},4.0,Legendary Creature — Elf Noble,"Whenever High Perfect Morcant or another Elf you control enters, each opponent blights 1. (They each put a -1/-1 counter on a creature they control.)
Tap three untapped Elves you control: Proliferate. Activate only as a sorcery. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)","B,G","B,G",rare,PECL,Lorwyn Eclipsed Promos,229p,4,4,,,Blight;Proliferate,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
High-Flying Ace,{2}{W},3.0,Creature — Bird Mutant,"Flying
{3}{W}: Target creature without flying gains flying until end of turn. Activate only as a sorcery.",W,W,common,TMT,Teenage Mutant Ninja Turtles,9,2,3,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
High-Society Hunter,{3}{B}{B},5.0,Creature — Vampire Noble,"Flying
Whenever this creature attacks, you may sacrifice another creature. If you do, put a +1/+1 counter on this creature.
Whenever another nontoken creature dies, draw a card.",B,B,rare,FDN,Foundations,61,5,3,,,Flying,draw;flying;pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Highborn Vampire,{3}{B},4.0,Creature — Vampire Warrior,,B,B,common,ZNR,Zendikar Rising,107,4,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Highspire Bell-Ringer,{2}{U},3.0,Creature — Djinn Monk,"Flying
The second spell you cast each turn costs {1} less to cast.",U,U,common,TDM,Tarkir: Dragonstorm,47,1,4,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hill Gigas,{4}{R}{R},6.0,Creature — Giant,"Trample, haste
Mountaincycling {2} ({2}, Discard this card: Search your library for a Mountain card, reveal it, put it into your hand, then shuffle.)",R,R,common,FIN,Final Fantasy,141,5,4,,,Mountaincycling;Landcycling;Haste;Trample;Typecycling;Cycling,haste;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hinterland Sanctifier,{W},1.0,Creature — Rabbit Cleric,"Whenever another creature you control enters, you gain 1 life.",W,W,common,FDN,Foundations,730,1,2,,,,lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hired Claw,{R},1.0,Creature — Lizard Mercenary,"Whenever you attack with one or more Lizards, this creature deals 1 damage to target opponent.
{1}{R}: Put a +1/+1 counter on this creature. Activate only if an opponent lost life this turn and only once each turn.",R,R,rare,BLB,Bloomburrow,140,1,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hivespine Wolverine,{3}{G}{G},5.0,Creature — Elemental Wolverine,"When this creature enters, choose one —
• Put a +1/+1 counter on target creature you control.
• This creature fights target creature token.
• Destroy target artifact or enchantment.",G,G,uncommon,BLB,Bloomburrow,177,5,4,,,Fight,pump;removal;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hoarding Dragon,{3}{R}{R},5.0,Creature — Dragon,"Flying
When this creature enters, you may search your library for an artifact card, exile it, then shuffle.
When this creature dies, you may put the exiled card into its owner's hand.",R,R,uncommon,PLST,The List,IMA-134,4,4,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
"Hobgoblin, Mantled Marauder",{1}{R},2.0,Legendary Creature — Goblin Human Villain,"Flying, haste
Whenever you discard a card, Hobgoblin gets +2/+0 until end of turn.",R,R,uncommon,SPM,Marvel's Spider-Man,80,1,2,,,Flying;Haste,flying;haste;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hog-Monkey,{2}{B},3.0,Creature — Boar Monkey,"At the beginning of combat on your turn, target creature you control with a +1/+1 counter on it gains menace until end of turn. (It can't be blocked except by two or more creatures.)
Exhaust — {5}: Put two +1/+1 counters on this creature. (Activate each exhaust ability only once.)",B,B,common,TLA,Avatar: The Last Airbender,104,3,2,,,Exhaust,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hollow Marauder,{6}{B},7.0,Creature — Specter Rogue,"This spell costs {1} less to cast for each creature card in your graveyard.
Flying
When this creature enters, any number of target opponents each discard a card. For each of those opponents who didn't discard a card with mana value 4 or greater, draw a card.",B,B,uncommon,OTJ,Outlaws of Thunder Junction,90,4,2,,,Flying,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Hollow Scavenger // Bakery Raid,{2}{G} // {G},3.0,Creature — Wolf // Sorcery — Adventure,,G,G,common,WOE,Wilds of Eldraine,174,3,2,,,Food,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Holy Cow,{2}{W},3.0,Creature — Ox Angel,"Flash
Flying
When this creature enters, you gain 2 life and scry 1. (Look at the top card of your library. You may put that card on the bottom.)",W,W,common,OTJ,Outlaws of Thunder Junction,16,2,2,,,Scry;Flying;Flash,flash;flying;lifegain;scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Homicide Investigator,{1}{B},2.0,Creature — Human Detective,"Whenever one or more nontoken creatures you control die, investigate. This ability triggers only once each turn. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",B,B,rare,MKM,Murders at Karlov Manor,86,2,2,,,Investigate,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Homunculus Horde,{3}{U},4.0,Creature — Homunculus,"Whenever you draw your second card each turn, create a token that's a copy of this creature.",U,U,rare,FDN,Foundations,308,2,2,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
