name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Skullcap Snail,{1}{B},2.0,Creature — Fungus Snail,"When this creature enters, target opponent exiles a card from their hand.",B,B,common,LCI,The Lost Caverns of Ixalan,119,1,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Skullsnap Nuisance,{U}{B},2.0,Creature — Insect Skeleton,"Flying
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)","B,U","B,U",uncommon,DSK,Duskmourn: House of Horror,234,1,4,,,Flying;Surveil;Eerie,flying;surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Skybeast Tracker,{3}{G},4.0,Creature — Giant Archer,"Reach
Whenever you cast a spell with mana value 5 or greater, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",G,G,common,WOE,Wilds of Eldraine,185,2,4,,,Reach;Food,lifegain;reach;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Skycoach Conductor // All Aboard,{2}{U} // {U},3.0,Creature — Bird Pilot // Instant,,U,U,rare,SOS,Secrets of Strixhaven,67,2,3,,,Flying;Vigilance;Prepared;Flash,flash;flying;vigilance,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Skyknight Squire,{1}{W},2.0,Creature — Cat Scout,"Whenever another creature you control enters, put a +1/+1 counter on this creature.
As long as this creature has three or more +1/+1 counters on it, it has flying and is a Knight in addition to its other types.",W,W,rare,PFDN,Foundations Promos,23s,1,1,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Skyraker Giant,{2}{R}{R},4.0,Creature — Giant,Reach (This creature can block creatures with flying.),R,R,common,FDN,Foundations,547,4,3,,,Reach,reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Skyserpent Seeker,{G}{U},2.0,Creature — Snake,"Flying, deathtouch
Exhaust — {4}: Reveal cards from the top of your library until you reveal two land cards. Put those land cards onto the battlefield tapped and the rest on the bottom of your library in a random order. Put a +1/+1 counter on this creature. (Activate each exhaust ability only once.)","G,U","G,U",uncommon,DFT,Aetherdrift,224,1,1,,,Deathtouch;Flying;Exhaust,deathtouch;flying;mill;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Skyship Buccaneer,{3}{U}{U},5.0,Creature — Human Pirate,"Flying
Raid — When this creature enters, if you attacked this turn, draw a card.",U,U,uncommon,FDN,Foundations,50,4,3,,,Flying;Raid,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Skyskipper Duo,{4}{U},5.0,Creature — Bird Frog,"Flying
When this creature enters, exile up to one other target creature you control. Return it to the battlefield under its owner's control at the beginning of the next end step.",U,U,common,BLB,Bloomburrow,71,3,3,,,Flying,flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Skystinger,{2}{G},3.0,Creature — Insect Warrior,"Reach
Whenever this creature blocks a creature with flying, this creature gets +5/+0 until end of turn.",G,G,common,EOE,Edge of Eternities,207,3,3,,,Reach,pump;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Skystreak Engineer,{1}{U},2.0,Creature — Human Pilot,"Flying
Exhaust — {4}{U}: Put two +1/+1 counters on this creature. (Activate each exhaust ability only once.)",U,U,common,DFT,Aetherdrift,61,1,3,,,Flying;Exhaust,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Skyward Spider,{W/U}{W/U},2.0,Creature — Spider Human Hero,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
This creature has flying as long as it's modified. (Equipment, Auras you control, and counters are modifications.)","U,W","U,W",common,OM1,Through the Omenpaths,159,2,2,,,Ward,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Slagdrill Scrapper,{R},1.0,Artifact Creature — Robot Scout,"{2}, {T}, Sacrifice another artifact or land: Draw a card.",R,R,common,EOE,Edge of Eternities,160,1,2,,,,draw;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Slash, Reptile Rampager",{3}{R}{R},5.0,Legendary Creature — Mutant Berserker Turtle,"Alliance — Whenever another creature you control enters, Slash deals 2 damage to each opponent.
Whenever Slash attacks, create a 2/2 red Mutant creature token.",R,R,rare,TMT,Teenage Mutant Ninja Turtles,108,7,5,,,Alliance,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Slavering Branchsnapper,{4}{G}{G},6.0,Creature — Lizard,"Trample
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",G,G,common,DSK,Duskmourn: House of Horror,198,7,6,,,Landcycling;Trample;Forestcycling;Typecycling;Cycling,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Sleep-Cursed Faerie,{U},1.0,Creature — Faerie Wizard,"Flying, ward {2}
This creature enters tapped with three stun counters on it. (If it would become untapped, remove a stun counter from it instead.)
{1}{U}: Untap this creature.",U,U,rare,WOE,Wilds of Eldraine,66,3,3,,,Flying;Ward,flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Slick Imitator,{1}{U},2.0,Creature — Ooze,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Max speed — {1}, Sacrifice this creature: Copy target spell you control. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)",U,U,uncommon,DFT,Aetherdrift,62,1,3,,,Max speed;Start your engines!,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Slickshot Lockpicker,{2}{U},3.0,Creature — Human Rogue,"When this creature enters, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)
Plot {2}{U} (You may pay {2}{U} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",U,U,uncommon,OTJ,Outlaws of Thunder Junction,67,2,3,,,Plot,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Slickshot Show-Off,{1}{R},2.0,Creature — Bird Wizard,"Flying, haste
Whenever you cast a noncreature spell, this creature gets +2/+0 until end of turn.
Plot {1}{R} (You may pay {1}{R} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",R,R,rare,OTJ,Outlaws of Thunder Junction,335,1,2,,,Flying;Plot;Haste,flying;haste;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Slickshot Vault-Buster,{2}{U},3.0,Creature — Human Rogue,"Vigilance
This creature gets +2/+0 as long as you've committed a crime this turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)",U,U,common,OTJ,Outlaws of Thunder Junction,68,1,4,,,Vigilance,pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Slimy Dualleech,{3}{B},4.0,Creature — Leech,"At the beginning of combat on your turn, target creature you control with power 2 or less gets +1/+0 and gains deathtouch until end of turn.",B,B,uncommon,MKM,Murders at Karlov Manor,104,2,4,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Slithering Cryptid,{2}{G/U},3.0,Creature — Fish Mutant,"When this creature enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")","G,U","G,U",common,TMT,Teenage Mutant Ninja Turtles,168,2,3,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Slumbering Cerberus,{1}{R},2.0,Creature — Dog,"This creature doesn't untap during your untap step.
Morbid — At the beginning of each end step, if a creature died this turn, untap this creature.",R,R,uncommon,FDN,Foundations,94,4,2,,,Morbid,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Slumbering Keepguard,{W},1.0,Creature — Human Knight,"Whenever an enchantment you control enters, scry 1.
{2}{W}: This creature gets +1/+1 until end of turn for each enchantment you control.",W,W,common,WOE,Wilds of Eldraine,29,1,1,,,Scry,pump;scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Slumbering Trudge,{X}{G},1.0,Creature — Plant Beast,"This creature enters with a number of stun counters on it equal to three minus X. If X is 2 or less, it enters tapped. (If a permanent with a stun counter would become untapped, remove one from it instead.)",G,G,rare,SOS,Secrets of Strixhaven,160,6,6,,,,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Slumbering Walker,{3}{W}{W},5.0,Creature — Giant Warrior,"This creature enters with two -1/-1 counters on it.
At the beginning of your end step, you may remove a counter from this creature. When you do, return target creature card with power 2 or less from your graveyard to the battlefield.",W,W,rare,ECL,Lorwyn Eclipsed,302,4,7,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Snaremaster Sprite,{U},1.0,Creature — Faerie Wizard,"Flying
When this creature enters, you may pay {2}. When you do, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,common,WOE,Wilds of Eldraine,68,1,1,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Snarling Gorehound,{B},1.0,Creature — Dog,"Menace
Whenever another creature you control with power 2 or less enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",B,B,common,MKM,Murders at Karlov Manor,105,1,1,,,Surveil;Menace,menace;surveil;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Sneering Shadewriter,{4}{B},5.0,Creature — Vampire Warlock,"Flying
When this creature enters, each opponent loses 2 life and you gain 2 life.",B,B,common,SOS,Secrets of Strixhaven,101,3,3,,,Flying,flying;lifegain,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Snooping Page,{1}{W}{B},3.0,Creature — Human Cleric,"Repartee — Whenever you cast an instant or sorcery spell that targets a creature, this creature can't be blocked this turn.
Whenever this creature deals combat damage to a player, you draw a card and lose 1 life.","B,W","B,W",uncommon,SOS,Secrets of Strixhaven,227,2,3,,,Repartee,draw,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Snow Villiers,{2}{W},3.0,Legendary Creature — Human Rebel Monk,"Vigilance
Snow Villiers's power is equal to the number of creatures you control.",W,W,uncommon,FIN,Final Fantasy,33,*,3,,,Vigilance,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Snowmelt Stag,{3}{U},4.0,Creature — Elemental Elk,"Vigilance
During your turn, this creature has base power and toughness 5/2.
{5}{U}{U}: This creature can't be blocked this turn.",U,U,common,TDM,Tarkir: Dragonstorm,57,2,5,,,Vigilance,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Soaring Sandwing,{4}{W}{W},6.0,Creature — Dinosaur,"Flying
When this creature enters, you gain 3 life.
Plainscycling {2} ({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle.)",W,W,common,LCI,The Lost Caverns of Ixalan,35,3,5,,,Flying;Plainscycling;Landcycling;Typecycling;Cycling,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Soaring Stoneglider,{2}{W},3.0,Creature — Elephant Cleric,"As an additional cost to cast this spell, exile two cards from your graveyard or pay {1}{W}.
Flying, vigilance",W,W,uncommon,SOS,Secrets of Strixhaven,32,4,3,,,Flying;Vigilance,flying;vigilance,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sokka, Bold Boomeranger",{U}{R},2.0,Legendary Creature — Human Warrior Ally,"When Sokka enters, discard up to two cards, then draw that many cards.
Whenever you cast an artifact or Lesson spell, put a +1/+1 counter on Sokka.","R,U","R,U",rare,TLA,Avatar: The Last Airbender,383,1,1,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sokka, Lateral Strategist",{1}{W/U}{W/U},3.0,Legendary Creature — Human Warrior Ally,"Vigilance
Whenever Sokka and at least one other creature attack, draw a card.","U,W","U,W",uncommon,TLA,Avatar: The Last Airbender,241,2,4,,,Vigilance,draw;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sokka, Tenacious Tactician",{1}{U}{R}{W},4.0,Legendary Creature — Human Warrior Ally,"Menace, prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Other Allies you control have menace and prowess.
Whenever you cast a noncreature spell, create a 1/1 white Ally creature token.","R,U,W","R,U,W",rare,PTLA,Avatar: The Last Airbender Promos,242s,3,3,,,Prowess;Menace,menace;pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Solemn Simulacrum,{4},4.0,Artifact Creature — Golem,"When this creature enters, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.
When this creature dies, you may draw a card.",,,rare,MRD,Mirrodin,245,2,2,,,,draw;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Songcrafter Mage,{G}{U}{R},3.0,Creature — Human Bard,"Flash
When this creature enters, target instant or sorcery card in your graveyard gains harmonize until end of turn. Its harmonize cost is equal to its mana cost. (You may cast that card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile the spell.)","G,R,U","G,R,U",rare,PTDM,Tarkir: Dragonstorm Promos,225s,3,2,,,Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sonic Shrieker,{2}{R}{W}{B},5.0,Creature — Dragon,"Flying
When this creature enters, it deals 2 damage to any target and you gain 2 life. If a player is dealt damage this way, they discard a card.","B,R,W","B,R,W",uncommon,TDM,Tarkir: Dragonstorm,318,4,4,,,Flying,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Soul-Shackled Zombie,{3}{B},4.0,Creature — Zombie,"When this creature enters, exile up to two target cards from a single graveyard. If at least one creature card was exiled this way, each opponent loses 2 life and you gain 2 life.",B,B,common,FDN,Foundations,70,4,2,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Soulbright Seeker,{R},1.0,Creature — Elemental Sorcerer,"As an additional cost to cast this spell, behold an Elemental or pay {2}. (To behold an Elemental, choose an Elemental you control or reveal an Elemental card from your hand.)
{R}: Target creature you control gains trample until end of turn. If this is the third time this ability has resolved this turn, add {R}{R}{R}{R}.",R,R,uncommon,ECL,Lorwyn Eclipsed,157,2,1,,R,Behold,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Soulcoil Viper,{2}{B},3.0,Creature — Snake,"{B}, {T}, Sacrifice this creature: Return target creature card from your graveyard to the battlefield with a finality counter on it. Activate only as a sorcery. (If a creature with a finality counter on it would die, exile it instead.)",B,B,uncommon,LCI,The Lost Caverns of Ixalan,120,2,3,,,,bounce;reanimation,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Souls of the Lost,{1}{B},2.0,Creature — Spirit,"As an additional cost to cast this spell, discard a card or sacrifice a permanent.
Fathomless descent — Souls of the Lost's power is equal to the number of permanent cards in your graveyard and its toughness is equal to that number plus 1.",B,B,rare,PLCI,The Lost Caverns of Ixalan Promos,121s,*,*+1,,,Fathomless descent,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Sourbread Auntie,{2}{R}{R},4.0,Creature — Goblin Warrior,"When this creature enters, you may blight 2. If you do, create two 1/1 black and red Goblin creature tokens. (To blight 2, put two -1/-1 counters on a creature you control.)",R,R,uncommon,ECL,Lorwyn Eclipsed,158,4,3,,,Blight,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
South Pole Voyager,{1}{W},2.0,Creature — Human Scout Ally,"Whenever this creature or another Ally you control enters, you gain 1 life. If this is the second time this ability has resolved this turn, draw a card.",W,W,rare,TLA,Avatar: The Last Airbender,367,2,2,,,,draw;lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
