name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
"Samut, the Driving Force",{3}{R}{G}{W},6.0,Legendary Creature — Human Warrior Cleric,"First strike, vigilance, haste
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Other creatures you control get +X/+0, where X is your speed.
Noncreature spells you cast cost {X} less to cast, where X is your speed.","G,R,W","G,R,W",rare,DFT,Aetherdrift,367,4,5,,,Vigilance;First strike;Haste;Start your engines!,haste;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sanar, Innovative First-Year",{2}{U/R}{U/R},4.0,Legendary Creature — Goblin Sorcerer,"Vivid — At the beginning of your first main phase, reveal cards from the top of your library until you reveal X nonland cards, where X is the number of colors among permanents you control. For each of those colors, you may exile a card of that color from among the revealed cards. Then shuffle. You may cast the exiled cards this turn.","R,U","R,U",rare,ECL,Lorwyn Eclipsed,241,2,4,,,Vivid,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sanar, Unfinished Genius // Wild Idea",{U}{R} // {3}{U}{R},2.0,Legendary Creature — Goblin Sorcerer // Sorcery,,"R,U","R,U",uncommon,SOS,Secrets of Strixhaven,223,0,4,,,Treasure;Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sanctuary Wall,{1}{W},2.0,Artifact Creature — Wall,"Defender
{2}{W}, {T}: Tap target creature. You may put a stun counter on it. If you do, put a stun counter on this creature. (If a permanent with a stun counter would become untapped, remove one from it instead.)",W,W,uncommon,MKM,Murders at Karlov Manor,32,0,4,,,Defender,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Sandbender Scavengers,{W}{B},2.0,Creature — Human Rogue,"Whenever you sacrifice another permanent, put a +1/+1 counter on this creature.
When this creature dies, you may exile it. When you do, return target creature card with mana value less than or equal to this creature's power from your graveyard to the battlefield.","B,W","B,W",rare,TLA,Avatar: The Last Airbender,239,1,1,,,,bounce;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sandman, Shifting Scoundrel",{1}{G}{G},3.0,Legendary Creature — Sand Elemental Villain,"Sandman's power and toughness are each equal to the number of lands you control.
Sandman can't be blocked by creatures with power 2 or less.
{3}{G}{G}: Return this card and target land card from your graveyard to the battlefield tapped.",G,G,rare,PSPM,Marvel's Spider-Man Promos,112s,*,*,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sandskitter Outrider,{3}{B},4.0,Creature — Goblin Soldier,"Menace (This creature can't be blocked except by two or more creatures.)
When this creature enters, it endures 2. (Put two +1/+1 counters on it or create a 2/2 white Spirit creature token.)",B,B,common,TDM,Tarkir: Dragonstorm,89,2,1,,,Menace;Endure,menace;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Sandstorm Salvager,{2}{G},3.0,Creature — Human Artificer,"When this creature enters, create a 3/3 colorless Golem artifact creature token.
{2}, {T}: Put a +1/+1 counter on each creature token you control. They gain trample until end of turn.",G,G,mythic,BIG,The Big Score,19,1,1,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Sandworm,{4}{R},5.0,Creature — Worm,"Haste
When this creature enters, destroy target land. Its controller may search their library for a basic land card, put it onto the battlefield tapped, then shuffle.",R,R,uncommon,FIN,Final Fantasy,155,5,4,,,Haste,haste;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sanguine Evangelist,{2}{W},3.0,Creature — Vampire Cleric,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
When this creature enters or dies, create a 1/1 black Bat creature token with flying.",W,W,rare,LCI,The Lost Caverns of Ixalan,34,2,1,,,Battle Cry,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Sanguine Savior,{1}{W}{B},3.0,Creature — Vampire Cleric,"Flying, lifelink
Disguise {W/B}{W/B} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, another target creature you control gains lifelink until end of turn.","B,W","B,W",common,MKM,Murders at Karlov Manor,230,2,1,,,Flying;Lifelink;Disguise,flying;lifegain;protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Sanguine Syphoner,{1}{B},2.0,Creature — Vampire Warlock,"Whenever this creature attacks, each opponent loses 1 life and you gain 1 life.",B,B,common,FDN,Foundations,68,1,3,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Sanitation Automaton,{2},2.0,Artifact Creature — Construct,"When this creature enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",,,common,MKM,Murders at Karlov Manor,256,2,1,,,Surveil,surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Sarkhan, Dragon Ascendant",{1}{R},2.0,Legendary Creature — Human Druid,"When Sarkhan enters, you may behold a Dragon. If you do, create a Treasure token. (To behold a Dragon, choose a Dragon you control or reveal a Dragon card from your hand.)
Whenever a Dragon you control enters, put a +1/+1 counter on Sarkhan. Until end of turn, Sarkhan becomes a Dragon in addition to its other types and gains flying.",R,R,rare,PTDM,Tarkir: Dragonstorm Promos,118s,2,2,,,Behold;Treasure,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Satoru, the Infiltrator",{U}{B},2.0,Legendary Creature — Human Ninja Rogue,"Menace
Whenever Satoru and/or one or more other nontoken creatures you control enter, if none of them were cast or no mana was spent to cast them, draw a card.","B,U","B,U",rare,POTJ,Outlaws of Thunder Junction Promos,230p,2,3,,,Menace,draw;menace;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Savage Ventmaw,{4}{R}{G},6.0,Creature — Dragon,"Flying
Whenever this creature attacks, add {R}{R}{R}{G}{G}{G}. Until end of turn, you don't lose this mana as steps and phases end.","G,R","G,R",uncommon,AFC,Forgotten Realms Commander,191,4,4,,"G,R",Flying,flying;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Savannah Lions,{W},1.0,Creature — Cat,,W,W,rare,CEI,Intl. Collectors' Edition,39,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,oldschool,premodern,predh"
"Savanti Romero, Time's Exile",{3}{B}{B},5.0,Legendary Creature — Demon Wizard,"Trample
At the beginning of combat on your turn, put a +1/+1 counter on Savanti Romero. Then you draw X cards and lose X life, where X is the number of counters on Savanti Romero.",B,B,rare,TMT,Teenage Mutant Ninja Turtles,72,4,4,,,Trample,draw;pump;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Savior of the Sleeping,{2}{W},3.0,Creature — Human Knight,"Vigilance
Whenever an enchantment you control is put into a graveyard from the battlefield, put a +1/+1 counter on this creature.",W,W,common,WOE,Wilds of Eldraine,28,2,3,,,Vigilance,pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Savior of the Small,{3}{W},4.0,Creature — Kor Survivor,"Survival — At the beginning of your second main phase, if this creature is tapped, return target creature card with mana value 3 or less from your graveyard to your hand.",W,W,uncommon,DSK,Duskmourn: House of Horror,27,3,4,,,Survival,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sawblade Skinripper,{1}{B}{R},3.0,Creature — Human Assassin,"Menace
{2}, Sacrifice another creature or enchantment: Put a +1/+1 counter on this creature.
At the beginning of your end step, if you sacrificed one or more permanents this turn, this creature deals that much damage to any target.","B,R","B,R",uncommon,DSK,Duskmourn: House of Horror,231,3,2,,,Menace,menace;pump;removal;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sazh Katzroy,{3}{G},4.0,Legendary Creature — Human Pilot,"When Sazh Katzroy enters, you may search your library for a Bird or basic land card, reveal it, put it into your hand, then shuffle.
Whenever Sazh Katzroy attacks, put a +1/+1 counter on target creature, then double the number of +1/+1 counters on that creature.",G,G,rare,FIN,Final Fantasy,199,3,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sazh's Chocobo,{G},1.0,Creature — Bird,"Landfall — Whenever a land you control enters, put a +1/+1 counter on this creature.",G,G,uncommon,FIN,Final Fantasy,200,0,1,,,Landfall,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scalding Viper // Steam Clean,{1}{R} // {1}{U},2.0,Creature — Elemental Snake // Sorcery — Adventure,,R,"R,U",rare,WOE,Wilds of Eldraine,295,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Scalestorm Summoner,{2}{R},3.0,Creature — Human Warlock,"Whenever this creature attacks, create a 3/1 red Dinosaur creature token if you control a creature with power 4 or greater.",R,R,uncommon,OTJ,Outlaws of Thunder Junction,144,3,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Scampering Surveyor,{4},4.0,Artifact Creature — Gnome,"When this creature enters, search your library for a basic land card or Cave card, put it onto the battlefield tapped, then shuffle.",,,uncommon,LCI,The Lost Caverns of Ixalan,260,3,2,,,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Scarblade Scout,{1}{B},2.0,Creature — Elf Scout,"Lifelink
When this creature enters, mill two cards. (Put the top two cards of your library into your graveyard.)",B,B,common,ECL,Lorwyn Eclipsed,118,2,2,,,Lifelink;Mill,lifegain;mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Scarecrow Guide,{2},2.0,Artifact Creature — Scarecrow,"Reach
{1}: Add one mana of any color. Activate only once each turn.",,,common,WOE,Wilds of Eldraine,250,2,1,,"B,G,R,U,W",Reach,reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Scarlet Spider, Ben Reilly",{1}{R}{G},3.0,Legendary Creature — Spider Human Hero,"Web-slinging {R}{G} (You may cast this spell for {R}{G} if you also return a tapped creature you control to its owner's hand.)
Trample
Sensational Save — If Scarlet Spider was cast using web-slinging, he enters with X +1/+1 counters on him, where X is the mana value of the returned creature.","G,R","G,R",rare,PSPM,Marvel's Spider-Man Promos,142s,4,3,,,Trample;Web-slinging,pump;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Scarlet Spider, Kaine",{B}{R},2.0,Legendary Creature — Spider Human Hero,"Menace (This creature can't be blocked except by two or more creatures.)
When Scarlet Spider enters, you may discard a card. If you do, put a +1/+1 counter on him.
Mayhem {B/R} (You may cast this card from your graveyard for {B/R} if you discarded it this turn. Timing rules still apply.)","B,R","B,R",uncommon,SPM,Marvel's Spider-Man,143,2,1,,,Mayhem;Menace,menace;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scathing Shadelock // Venomous Words,{4}{B} // {B},5.0,Creature — Snake Warlock // Sorcery,,B,B,uncommon,SOS,Secrets of Strixhaven,98,4,6,,,Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scavenger Regent // Exude Toxin,{3}{B} // {X}{B}{B},4.0,Creature — Dragon // Sorcery — Omen,,B,B,rare,TDM,Tarkir: Dragonstorm,90,4,4,,,Flying;Ward,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scavenging Ooze,{1}{G},2.0,Creature — Ooze,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on this creature and you gain 1 life.",G,G,rare,M21,Core Set 2021,318,2,2,,,,lifegain;pump;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scheming Silvertongue // Sign in Blood,{1}{B} // {B}{B},2.0,Creature — Vampire Warlock // Sorcery,,B,B,rare,SOS,Secrets of Strixhaven,329,1,3,,,Flying;Lifelink;Prepared,flying;lifegain,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scolding Administrator,{W}{B},2.0,Creature — Dwarf Cleric,"Menace (This creature can't be blocked except by two or more creatures.)
Repartee — Whenever you cast an instant or sorcery spell that targets a creature, put a +1/+1 counter on this creature.
When this creature dies, if it had counters on it, put those counters on up to one target creature.","B,W","B,W",uncommon,SOS,Secrets of Strixhaven,224,2,2,,,Menace;Repartee,menace;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scorpion Sentinel,{1}{U},2.0,Artifact Creature — Robot Scorpion,"As long as you control seven or more lands, this creature gets +3/+0.",U,U,common,FIN,Final Fantasy,72,1,4,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Scorpion, Seething Striker",{3}{B},4.0,Legendary Creature — Scorpion Human Villain,"Deathtouch
At the beginning of your end step, if a creature died this turn, target creature you control connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",B,B,uncommon,OM1,Through the Omenpaths,68,3,3,,,Connive;Deathtouch,deathtouch;draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scrabbling Skullcrab,{U},1.0,Creature — Crab Skeleton,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, target player mills two cards. (They put the top two cards of their library into their graveyard.)",U,U,uncommon,DSK,Duskmourn: House of Horror,71,0,3,,,Mill;Eerie,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scrapshooter,{1}{G}{G},3.0,Creature — Raccoon Archer,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, when it enters, they draw a card.)
Reach
When this creature enters, if the gift was promised, destroy target artifact or enchantment an opponent controls.",G,G,rare,PBLB,Bloomburrow Promos,191s,4,4,,,Reach;Gift,draw;etb;reach;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scrawling Crawler,{3},3.0,Artifact Creature — Phyrexian Construct,"At the beginning of your upkeep, each player draws a card.
Whenever an opponent draws a card, that player loses 1 life.",,,rare,FDN,Foundations,354,3,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scream Puff,{4}{B},5.0,Creature — Horror,"Deathtouch
Whenever this creature deals combat damage to a player, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",B,B,common,WOE,Wilds of Eldraine,105,4,5,,,Food;Deathtouch,deathtouch;lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Screaming Phantom,{2}{B},3.0,Creature — Spirit,"Flying
Whenever this creature attacks, mill a card. (Put the top card of your library into your graveyard.)",B,B,common,LCI,The Lost Caverns of Ixalan,118,2,2,,,Flying;Mill,flying;mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Scrounging Skyray,{1}{U},2.0,Creature — Fish Pirate,"Flying
Whenever you discard one or more cards, put that many +1/+1 counters on this creature.
Cycling {2} ({2}, Discard this card: Draw a card.)",U,U,uncommon,DFT,Aetherdrift,60,1,2,,,Flying;Cycling,draw;flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scuzzback Scrounger,{1}{R},2.0,Creature — Goblin Warrior,"At the beginning of your first main phase, you may blight 1. If you do, create a Treasure token. (To blight 1, put a -1/-1 counter on a creature you control. A Treasure token is an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",R,R,rare,ECL,Lorwyn Eclipsed,153,3,2,,"B,G,R,U,W",Blight;Treasure,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Scytheclaw Raptor,{2}{R},3.0,Creature — Dinosaur,"Whenever a player casts a spell, if it's not their turn, this creature deals 4 damage to them.",R,R,uncommon,LCI,The Lost Caverns of Ixalan,323,4,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Searslicer Goblin,{1}{R},2.0,Creature — Goblin Warrior,"Raid — At the beginning of your end step, if you attacked this turn, create a 1/1 red Goblin creature token.",R,R,rare,FDN,Foundations,394,2,1,,,Raid,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Seasoned Consultant,{1}{W},2.0,Creature — Human Detective,"Whenever you attack with three or more creatures, this creature gets +2/+0 until end of turn.",W,W,common,MKM,Murders at Karlov Manor,33,1,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Seasoned Warrenguard,{W},1.0,Creature — Rabbit Warrior,"Whenever this creature attacks while you control a token, this creature gets +2/+0 until end of turn.",W,W,uncommon,BLB,Bloomburrow,30,1,2,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
