name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Spire Mechcycle,{4}{R},5.0,Artifact — Vehicle,"Haste
Exhaust — Tap another untapped Mount or Vehicle you control: This Vehicle becomes an artifact creature. Put a +1/+1 counter on it for each Mount and/or Vehicle you control other than this Vehicle. (Activate each exhaust ability only once.)
Crew 2",R,R,uncommon,DFT,Aetherdrift,314,5,4,,,Haste;Crew;Exhaust,haste;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spotcycle Scouter,{1}{W},2.0,Artifact — Vehicle,"When this Vehicle enters, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",W,W,common,DFT,Aetherdrift,297,3,2,,,Crew;Scry,scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spring-Loaded Sawblades // Bladewheel Chariot,,2.0,Artifact // Artifact — Vehicle,,,W,uncommon,LCI,The Lost Caverns of Ixalan,36,,,,,Craft;Transform;Crew;Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Springleaf Drum,{1},1.0,Artifact,"{T}, Tap an untapped creature you control: Add one mana of any color.",,,rare,SLP,Secret Lair Promo,22,,,,"B,G,R,U,W",,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,predh"
Squire's Lightblade,{W},1.0,Artifact — Equipment,"Flash
When this Equipment enters, attach it to target creature you control. That creature gains first strike until end of turn.
Equipped creature gets +1/+0.
Equip {3}",W,W,common,EOE,Edge of Eternities,36,,,,,Equip;Flash,flash;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Stalactite Dagger,{2},2.0,Artifact — Equipment,"When this Equipment enters, create a 1/1 colorless Shapeshifter creature token with changeling. (It's every creature type.)
Equipped creature gets +1/+1 and is all creature types.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,common,ECL,Lorwyn Eclipsed,261,,,,,Equip,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Starforged Sword,{4},4.0,Artifact — Equipment,"Gift a tapped Fish (You may promise an opponent a gift as you cast this spell. If you do, when it enters, they create a tapped 1/1 blue Fish creature token.)
When this Equipment enters, if the gift was promised, attach this Equipment to target creature you control.
Equipped creature gets +3/+3 and loses flying.
Equip {3}",,,uncommon,BLB,Bloomburrow,249,,,,,Gift;Equip,etb;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Starting Column,{3},3.0,Artifact,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{T}: Add one mana of any color.
Max speed — {T}, Sacrifice this artifact: Draw two cards, then discard a card.",,,common,DFT,Aetherdrift,244,,,,"B,G,R,U,W",Max speed;Start your engines!,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Steel Wrecking Ball,{5},5.0,Artifact,"When this artifact enters, it deals 5 damage to target creature.
{1}{R}, Discard this card: Destroy target artifact.",,R,common,OM1,Through the Omenpaths,176,,,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Stormbeacon Blade,{1}{W},2.0,Artifact — Equipment,"Equipped creature gets +3/+0.
Whenever equipped creature attacks, draw a card if you control three or more attacking creatures.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",W,W,uncommon,TDM,Tarkir: Dragonstorm,27,,,,,Equip,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Strixhaven Skycoach,{3},3.0,Artifact — Vehicle,"Flying
When this Vehicle enters, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",,,uncommon,SOS,Secrets of Strixhaven,252,3,2,,,Flying;Crew,flying;ramp,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Subterranean Schooner,{1}{U},2.0,Artifact — Vehicle,"Whenever this Vehicle attacks, target creature that crewed it this turn explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on that creature, then put the card back or put it into your graveyard.)
Crew 1",U,U,rare,LCI,The Lost Caverns of Ixalan,365,3,4,,,Crew;Explore,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Subway Train,{2},2.0,Artifact — Vehicle,"When this Vehicle enters, you may pay {G}. If you do, search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",,G,common,SPM,Marvel's Spider-Man,178,3,1,,,Crew,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Sultai Monument,{2},2.0,Artifact,"When this artifact enters, search your library for a basic Swamp, Forest, or Island card, reveal it, put it into your hand, then shuffle.
{2}{B}{G}{U}, {T}, Sacrifice this artifact: Create two 2/2 black Zombie Druid creature tokens. Activate only as a sorcery.",,"B,G,U",uncommon,TDM,Tarkir: Dragonstorm,247,,,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summoner's Grimoire,{3}{G},4.0,Artifact — Book Equipment,"Job select
Equipped creature is a Shaman in addition to its other types and has ""Whenever this creature attacks, you may put a creature card from your hand onto the battlefield. If that card is an enchantment card, it enters tapped and attacking.""
Abraxas — Equip {3}",G,G,rare,FIN,Final Fantasy,205,,,,,Job select;Equip;Abraxas,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunfire Torch,{R},1.0,Artifact — Equipment,"Equipped creature gets +1/+0 and has ""Whenever this creature attacks, you may sacrifice Sunfire Torch. When you do, this creature deals 2 damage to any target.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",R,R,common,LCI,The Lost Caverns of Ixalan,167,,,,,Equip,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Susurian Dirgecraft,{4}{B},5.0,Artifact — Spacecraft,"When this Spacecraft enters, each opponent sacrifices a nontoken creature of their choice.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 7+.)
7+ | Flying",B,B,uncommon,EOE,Edge of Eternities,117,4,3,,,Station,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Swashbuckler's Whip,{1},1.0,Artifact — Equipment,"Equipped creature has reach, ""{2}, {T}: Tap target artifact or creature,"" and ""{8}, {T}: Discover 10."" (Exile cards from the top of your library until you exile a nonland card with mana value 10 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)
Equip {1}",,,uncommon,LCI,The Lost Caverns of Ixalan,263,,,,,Discover;Equip,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Swiftfoot Boots,{2},2.0,Artifact — Equipment,"Equipped creature has hexproof and haste. (It can't be the target of spells or abilities your opponents control. It can attack and {T} no matter when it came under your control.)
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,rare,PW22,Wizards Play Network 2022,4,,,,,Equip,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sword of Vengeance,{3},3.0,Artifact — Equipment,"Equipped creature gets +2/+0 and has first strike, vigilance, trample, and haste.
Equip {3}",,,rare,CMR,Commander Legends,475,,,,,Equip,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Sword of Wealth and Power,{3},3.0,Artifact — Equipment,"Equipped creature gets +2/+2 and has protection from instants and from sorceries.
Whenever equipped creature deals combat damage to a player, create a Treasure token. When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.
Equip {2}",,,mythic,BIG,The Big Score,64,,,,,Treasure;Equip,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Synthesizer Labship,{U},1.0,Artifact — Spacecraft,"Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 9+.)
2+ | At the beginning of combat on your turn, up to one other target artifact you control becomes an artifact creature with base power and toughness 2/2 and gains flying until end of turn.
9+ | Flying, vigilance",U,U,rare,PEOE,Edge of Eternities Promos,81s,4,4,,,Station,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
