name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
"Chimil, the Inner Sun",{6},6.0,Legendary Artifact,"Spells you control can't be countered.
At the beginning of your end step, discover 5. (Exile cards from the top of your library until you exile a nonland card with mana value 5 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",,,mythic,LCI,The Lost Caverns of Ixalan,249,,,,,Discover,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Chocobo Racetrack,{3}{G}{G},5.0,Artifact,"Landfall — Whenever a land you control enters, create a 2/2 green Bird creature token with ""Whenever a land you control enters, this token gets +1/+0 until end of turn.""",G,G,uncommon,FIN,Final Fantasy,179,,,,,Landfall,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Chronicle of Victory,{6},6.0,Legendary Artifact,"As Chronicle of Victory enters, choose a creature type.
Creatures you control of the chosen type get +2/+2 and have first strike and trample.
Whenever you cast a spell of the chosen type, draw a card.",,,mythic,PECL,Lorwyn Eclipsed Promos,253p,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Clamorous Ironclad,{3}{R},4.0,Artifact — Vehicle,"Menace (This creature can't be blocked except by two or more creatures.)
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
Cycling {R} ({R}, Discard this card: Draw a card.)",R,R,common,DFT,Aetherdrift,117,6,3,,,Crew;Menace;Cycling,draw;menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Clay-Fired Bricks // Cosmium Kiln,,2.0,Artifact // Artifact,,,W,uncommon,LCI,The Lost Caverns of Ixalan,6,,,,,Craft;Transform,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Cloudspire Skycycle,{2}{R}{W},4.0,Artifact — Vehicle,"Flying
When this Vehicle enters, distribute two +1/+1 counters among one or two other target Vehicles and/or creatures you control.
Crew 1","R,W","R,W",uncommon,DFT,Aetherdrift,321,2,3,,,Flying;Crew,flying;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Collector's Cage,{1}{W},2.0,Artifact,"Hideaway 5 (When this artifact enters, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)
{1}, {T}: Put a +1/+1 counter on target creature you control. Then if you control three or more creatures with different powers, you may play the exiled card without paying its mana cost.",W,W,mythic,BIG,The Big Score,66,,,,,Hideaway,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Collector's Vault,{2},2.0,Artifact,"{2}, {T}: Draw a card, then discard a card. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,uncommon,WOE,Wilds of Eldraine,244,,,,"B,G,R,U,W",Treasure,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Concealed Weapon,{1}{R},2.0,Artifact — Equipment,"Equipped creature gets +3/+0.
Disguise {2}{R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this Equipment is turned face up, attach it to target creature you control.
Equip {1}{R}",R,R,uncommon,MKM,Murders at Karlov Manor,117,,,,,Disguise;Equip,protection;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Conductive Machete,{4},4.0,Artifact — Equipment,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +2/+1.
Equip {4}",,,uncommon,DSK,Duskmourn: House of Horror,244,,,,,Manifest;Manifest dread;Equip,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Contested Game Ball,{2},2.0,Artifact,"Whenever you're dealt combat damage, the attacking player gains control of this artifact and untaps it.
{2}, {T}: Draw a card and put a point counter on this artifact. Then if it has five or more point counters on it, sacrifice it and create a Treasure token.",,,uncommon,LCI,The Lost Caverns of Ixalan,251,,,,,Treasure,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Coral Sword,{R},1.0,Artifact — Equipment,"Flash
When this Equipment enters, attach it to target creature you control. That creature gains first strike until end of turn.
Equipped creature gets +1/+0.
Equip {1}",R,R,uncommon,FIN,Final Fantasy,134,,,,,Equip;Flash,flash;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Costume Closet,{1}{W},2.0,Artifact,"This artifact enters with two +1/+1 counters on it.
{T}: Move a +1/+1 counter from this artifact onto target creature you control. Activate only as a sorcery.
Whenever a modified creature you control leaves the battlefield, put a +1/+1 counter on this artifact. (Equipment, Auras you control, and counters are modifications.)",W,W,uncommon,OM1,Through the Omenpaths,7,,,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cryogen Relic,{1}{U},2.0,Artifact,"When this artifact enters or leaves the battlefield, draw a card.
{1}{U}, Sacrifice this artifact: Put a stun counter on up to one target tapped creature. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,common,EOE,Edge of Eternities,52,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cryptcaller Chariot,{3}{B},4.0,Artifact — Vehicle,"Menace
Whenever you discard one or more cards, create that many tapped 2/2 black Zombie creature tokens.
Crew 2",B,B,rare,PDFT,Aetherdrift Promos,80p,5,5,,,Crew;Menace,menace;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cryptex,{2},2.0,Artifact,"{T}, Collect evidence 3: Add one mana of any color. Put an unlock counter on this artifact. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)
Sacrifice this artifact: Surveil 3, then draw three cards. Activate only if this artifact has five or more unlock counters on it.",,,rare,MKM,Murders at Karlov Manor,422,,,,"B,G,R,U,W",Collect evidence;Surveil,draw;surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Cryptic Coat,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.",U,U,rare,MKM,Murders at Karlov Manor,50,,,,,Cloak,protection;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Cultivator's Caravan,{3},3.0,Artifact — Vehicle,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",,,rare,FDN,Foundations,670,5,5,,"B,G,R,U,W",Crew,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cursecloth Wrappings,{2}{B}{B},4.0,Artifact,"Zombies you control get +1/+1.
{T}: Target creature card in your graveyard gains embalm until end of turn. The embalm cost is equal to its mana cost. (Exile that card and pay its embalm cost: Create a token that's a copy of it, except it's a white Zombie in addition to its other types and has no mana cost. Embalm only as a sorcery.)",B,B,rare,PDFT,Aetherdrift Promos,81s,,,,,,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cursed Recording,{2}{R}{R},4.0,Artifact,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",R,R,rare,PDSK,Duskmourn: House of Horror Promos,131p,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cursed Windbreaker,{2}{U},3.0,Artifact — Equipment,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature has flying.
Equip {3}",U,U,uncommon,DSK,Duskmourn: House of Horror,47,,,,,Manifest;Manifest dread;Equip,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
