name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Pinnacle Starcage,{1}{W}{W},3.0,Artifact,"When this artifact enters, exile all artifacts and creatures with mana value 2 or less until this artifact leaves the battlefield.
{6}{W}{W}: Put each card exiled with this artifact into its owner's graveyard, then create a 2/2 colorless Robot artifact creature token for each card put into a graveyard this way. Sacrifice this artifact.",W,W,rare,EOE,Edge of Eternities,322,,,,,,token;wipe,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Pirate Hat,{1}{U},2.0,Artifact — Equipment,"Equipped creature gets +1/+1 and has ""Whenever this creature attacks, draw a card, then discard a card.""
Equip Pirate {1}
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",U,U,common,LCI,The Lost Caverns of Ixalan,70,,,,,Equip,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Pirate's Cutlass,{3},3.0,Artifact — Equipment,"When this Equipment enters, attach it to target Pirate you control.
Equipped creature gets +2/+1.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,common,JMP,Jumpstart,477,,,,,Equip,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Planetarium of Wan Shi Tong,{6},6.0,Legendary Artifact,"{1}, {T}: Scry 2.
Whenever you scry or surveil, look at the top card of your library. You may cast that card without paying its mana cost. Do this only once each turn. (Look at the card after you scry or surveil.)",,,mythic,PTLA,Avatar: The Last Airbender Promos,259s,,,,,Scry,scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Polygraph Orb,{4}{B},5.0,Artifact,"When this artifact enters, look at the top four cards of your library. Put two of them into your hand and the rest into your graveyard. You lose 2 life.
{2}, {T}, Collect evidence 3: Each opponent loses 3 life unless they discard a card or sacrifice a creature. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)",B,B,uncommon,MKM,Murders at Karlov Manor,99,,,,,Collect evidence,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Possession Engine,{3}{U}{U},5.0,Artifact — Vehicle,"When this Vehicle enters, gain control of target creature an opponent controls for as long as you control this Vehicle. That creature can't attack or block for as long as you control this Vehicle.
Crew 3",U,U,rare,PDFT,Aetherdrift Promos,54s,5,5,,,Crew,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Potioner's Trove,{3},3.0,Artifact,"{T}: Add one mana of any color.
{T}: You gain 2 life. Activate only if you've cast an instant or sorcery spell this turn.",,,common,SOS,Secrets of Strixhaven,251,,,,"B,G,R,U,W",,lifegain,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Prophetic Prism,{2},2.0,Artifact,"When this artifact enters, draw a card.
{1}, {T}: Add one mana of any color.",,,common,KLD,Kaladesh,229,,,,"B,G,R,U,W",,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel,predh"
Puca's Eye,{2},2.0,Artifact,"When this artifact enters, draw a card, then choose a color. This artifact becomes the chosen color.
{3}, {T}: Draw a card. Activate only if there are five colors among permanents you control.",,,uncommon,ECL,Lorwyn Eclipsed,259,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Pyromancer's Goggles,{5},5.0,Legendary Artifact,"{T}: Add {R}. When that mana is spent to cast a red instant or sorcery spell, copy that spell and you may choose new targets for the copy.",,R,mythic,C21,Commander 2021,259,,,,R,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
