name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
The Last Agni Kai,{1}{R},2.0,Instant,"Target creature you control fights target creature an opponent controls. If the creature the opponent controls is dealt excess damage this way, add that much {R}.
Until end of turn, you don't lose unspent red mana as steps and phases end.",R,R,rare,TLA,Avatar: The Last Airbender,314,,,,R,Fight,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
The Last Ronin's Technique,{3}{W},4.0,Instant,"Sneak {1}{W} (You may cast this spell for {1}{W} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Create three 1/1 white Ninja Turtle Spirit creature tokens. If this spell's sneak cost was paid, they enter tapped and attacking.",W,W,uncommon,TMT,Teenage Mutant Ninja Turtles,12,,,,,Sneak,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
The Spot's Portal,{2}{B},3.0,Instant,Put target creature on the bottom of its owner's library. You lose 2 life unless you control a Villain.,B,B,uncommon,OM1,Through the Omenpaths,65,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Think Twice,{1}{U},2.0,Instant,"Draw a card.
Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",U,U,common,TSP,Time Spiral,86,,,,,Flashback,draw;flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,predh"
Thirst for Identity,{2}{U},3.0,Instant,Draw three cards. Then discard two cards unless you discard a creature card.,U,U,uncommon,ECL,Lorwyn Eclipsed,79,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Thoughtweft Charge,{1}{G},2.0,Instant,"Target creature gets +3/+3 until end of turn. If a creature entered the battlefield under your control this turn, draw a card.",G,G,uncommon,ECL,Lorwyn Eclipsed,198,,,,,,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Three Steps Ahead,{U},1.0,Instant,"Spree (Choose one or more additional costs.)
+ {1}{U} — Counter target spell.
+ {3} — Create a token that's a copy of target artifact or creature you control.
+ {2} — Draw two cards, then discard a card.",U,U,rare,POTJ,Outlaws of Thunder Junction Promos,75s,,,,,Spree,counter;draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Thrill of Possibility,{1}{R},2.0,Instant,"As an additional cost to cast this spell, discard a card.
Draw two cards.",R,R,uncommon,STA,Strixhaven Mystical Archive,109,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Thunder Magic,{R},1.0,Instant,"Tiered (Choose one additional cost.)
• Thunder — {0} — Thunder Magic deals 2 damage to target creature.
• Thundara — {3} — Thunder Magic deals 4 damage to target creature.
• Thundaga — {5}{R} — Thunder Magic deals 8 damage to target creature.",R,R,common,FIN,Final Fantasy,165,,,,,Thunder;Thundaga;Tiered;Thundara,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Thunder Salvo,{1}{R},2.0,Instant,"Thunder Salvo deals X damage to target creature, where X is 2 plus the number of other spells you've cast this turn.",R,R,common,OTJ,Outlaws of Thunder Junction,150,,,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Thwip!,{W},1.0,Instant,"Target creature gets +2/+2 and gains flying until end of turn. If it's a Spider, you gain 2 life.",W,W,common,OM1,Through the Omenpaths,13,,,,,,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Tifa's Limit Break,{G},1.0,Instant,"Tiered (Choose one additional cost.)
• Somersault — {0} — Target creature gets +2/+2 until end of turn.
• Meteor Strikes — {2} — Double target creature's power and toughness until end of turn.
• Final Heaven — {6}{G} — Triple target creature's power and toughness until end of turn.",G,G,uncommon,FIN,Final Fantasy,207,,,,,Final Heaven;Meteor Strikes;Somersault;Tiered,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Time Stop,{4}{U}{U},6.0,Instant,"End the turn. (Exile all spells and abilities, including this spell. The player whose turn it is discards down to their maximum hand size. Damage heals and ""this turn"" and ""until end of turn"" effects end.)",U,U,rare,SLD,Secret Lair Drop,1500★,,,,,,wipe,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Titanic Growth,{1}{G},2.0,Instant,Target creature gets +4/+4 until end of turn.,G,G,common,M20,Core Set 2020,343,,,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Torch the Tower,{R},1.0,Instant,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)
Torch the Tower deals 2 damage to target creature or planeswalker. If this spell was bargained, instead it deals 3 damage to that permanent and you scry 1.
If a permanent dealt damage by Torch the Tower would die this turn, exile it instead.",R,R,common,WOE,Wilds of Eldraine,153,,,,,Bargain;Scry,scry;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Toxin Analysis,{B},1.0,Instant,"Target creature gains deathtouch and lifelink until end of turn. Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",B,B,common,MKM,Murders at Karlov Manor,107,,,,,Investigate,draw;lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Trash the Town,{G},1.0,Instant,"Spree (Choose one or more additional costs.)
+ {2} — Put two +1/+1 counters on target creature.
+ {1} — Target creature gains trample until end of turn.
+ {1} — Until end of turn, target creature gains ""Whenever this creature deals combat damage to a player, draw two cards.""",G,G,uncommon,OTJ,Outlaws of Thunder Junction,186,,,,,Spree,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Traumatic Critique,{X}{U}{R},2.0,Instant,"Traumatic Critique deals X damage to any target. Draw two cards, then discard a card.","R,U","R,U",rare,SOS,Secrets of Strixhaven,358,,,,,,draw,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Treacherous Greed,{1}{W}{B},3.0,Instant,"As an additional cost to cast this spell, sacrifice a creature that dealt damage this turn.
Draw three cards. Each opponent loses 3 life and you gain 3 life.","B,W","B,W",rare,PMKM,Murders at Karlov Manor Promos,237p,,,,,,draw;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Tribute to Hunger,{2}{B},3.0,Instant,Target opponent sacrifices a creature of their choice. You gain life equal to that creature's toughness.,B,B,uncommon,FDN,Foundations,614,,,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Trick Shot,{4}{R},5.0,Instant,Trick Shot deals 6 damage to target creature and 2 damage to up to one other target creature token.,R,R,common,OTJ,Outlaws of Thunder Junction,151,,,,,,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Trip Up,{3}{U},4.0,Instant,"Target nonland permanent's owner puts it on their choice of the top or bottom of their library.
Cycling {2} ({2}, Discard this card: Draw a card.)",U,U,common,DFT,Aetherdrift,71,,,,,Cycling,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Turn Inside Out,{R},1.0,Instant,"Target creature gets +3/+0 until end of turn. When it dies this turn, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",R,R,common,DSK,Duskmourn: House of Horror,160,,,,,Manifest;Manifest dread,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Turtles Forever,{3}{W},4.0,Instant,"Search your library and/or outside the game for exactly four legendary creature cards you own with different names, then reveal those cards. An opponent chooses two of them. Put the chosen cards into your hand and shuffle the rest into your library.",W,W,rare,TMT,Teenage Mutant Ninja Turtles,261,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Tweeze,{2}{R},3.0,Instant,"Tweeze deals 3 damage to any target. You may discard a card. If you do, draw a card.",R,R,common,ECL,Lorwyn Eclipsed,162,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Twin Bolt,{1}{R},2.0,Instant,Twin Bolt deals 2 damage divided as you choose among one or two targets.,R,R,common,DTK,Dragons of Tarkir,164,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Twist Reality,{1}{U}{U},3.0,Instant,"Choose one —
• Counter target spell.
• Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",U,U,common,DSK,Duskmourn: House of Horror,77,,,,,Manifest;Manifest dread,counter;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
