name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Arcane Epiphany,{3}{U}{U},5.0,Instant,"This spell costs {1} less to cast if you control a Wizard.
Draw three cards.",U,U,uncommon,FDN,Foundations,29,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Archdruid's Charm,{G}{G}{G},3.0,Instant,"Choose one —
• Search your library for a creature or land card and reveal it. Put it onto the battlefield tapped if it's a land card. Otherwise, put it into your hand. Then shuffle.
• Put a +1/+1 counter on target creature you control. It deals damage equal to its power to target creature you don't control.
• Exile target artifact or enchantment.",G,G,rare,MKM,Murders at Karlov Manor,408,,,,,,pump;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Archenemy's Charm,{B}{B}{B},3.0,Instant,"Choose one —
• Exile target creature or planeswalker.
• Return one or two target creature and/or planeswalker cards from your graveyard to your hand.
• Put two +1/+1 counters on target creature you control. It gains lifelink until end of turn.",B,B,rare,EOE,Edge of Eternities,307,,,,,,lifegain;pump;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Archon's Glory,{W},1.0,Instant,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)
Target creature gets +2/+2 until end of turn. If this spell was bargained, that creature also gains flying and lifelink until end of turn.",W,W,common,WOE,Wilds of Eldraine,2,,,,,Bargain,lifegain;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Ashling's Command,{3}{U}{R},5.0,Kindred Instant — Elemental,"Choose two —
• Create a token that's a copy of target Elemental you control.
• Target player draws two cards.
• Ashling's Command deals 2 damage to each creature target player controls.
• Target player creates two Treasure tokens.","R,U","R,U",rare,PECL,Lorwyn Eclipsed Promos,205p,,,,,Treasure,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Assassin's Trophy,{B}{G},2.0,Instant,"Destroy target permanent an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle.","B,G","B,G",rare,PRM,Magic Online Promos,102307,,,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Auron's Inspiration,{2}{W},3.0,Instant,"Attacking creatures get +2/+0 until end of turn.
Flashback {2}{W}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",W,W,uncommon,FIN,Final Fantasy,8,,,,,Flashback,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Auroral Procession,{G}{U},2.0,Instant,Return target card from your graveyard to your hand.,"G,U","G,U",uncommon,TDM,Tarkir: Dragonstorm,169,,,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Auspicious Arrival,{1}{W},2.0,Instant,"Target creature gets +2/+2 until end of turn. Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",W,W,common,MKM,Murders at Karlov Manor,288,,,,,Investigate,draw;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Azula Always Lies,{1}{B},2.0,Instant — Lesson,"Choose one or both —
• Target creature gets -1/-1 until end of turn.
• Put a +1/+1 counter on target creature.",B,B,common,TLA,Avatar: The Last Airbender,84,,,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
